symbol,date,low,close,volume,open,high,dividends
ANTO.L,2020-09-11 16:00:00,1104.6199951171875,1105.0,1506.0,1105.5,1105.5,0.0
ANTO.L,2020-09-11 15:59:00,1104.0,1104.5,2902.0,1104.0,1104.5,0.0
ANTO.L,2020-09-11 15:58:00,1103.5,1103.5,2745.0,1104.0,1104.0,0.0
ANTO.L,2020-09-11 15:57:00,1105.0,1105.0,440.0,1105.0,1105.0,0.0
ANTO.L,2020-09-11 15:56:00,1104.0,1104.5,3551.0,1105.0,1105.0,0.0
ANTO.L,2020-09-11 15:55:00,1105.0,1105.5,8421.0,1105.0,1106.0,0.0
ANTO.L,2020-09-11 15:54:00,1105.0,1105.5,451.0,1105.0,1105.5,0.0
ANTO.L,2020-09-11 15:53:00,1104.0,1105.0,8511.0,1104.0,1105.0,0.0
ANTO.L,2020-09-11 15:52:00,1103.5,1103.5,4450.0,1103.5,1103.5,0.0
ANTO.L,2020-09-11 15:49:00,1102.0,1102.0,16936.0,1102.0,1103.0,0.0
ANTO.L,2020-09-11 15:48:00,1101.5,1102.0,6129.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 15:47:00,1102.5,1102.5,4097.0,1102.5,1103.0,0.0
ANTO.L,2020-09-11 15:46:00,1102.5,1102.5,6814.0,1103.0,1103.0,0.0
ANTO.L,2020-09-11 15:45:00,1102.0,1103.0,27397.0,1102.0,1103.0,0.0
ANTO.L,2020-09-11 15:44:00,1101.0,1101.5,10945.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 15:43:00,1102.0,1102.0,161.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 15:42:00,1102.5,1102.5,2145.0,1103.0,1103.0,0.0
ANTO.L,2020-09-11 15:41:00,1100.5,1103.0,18096.0,1101.5,1103.0,0.0
ANTO.L,2020-09-11 15:40:00,1100.5,1101.5,25614.0,1101.5,1102.0,0.0
ANTO.L,2020-09-11 15:39:00,1101.5,1101.5,2090.0,1101.5,1102.0,0.0
ANTO.L,2020-09-11 15:38:00,1100.0,1100.5,7248.0,1101.0,1101.0,0.0
ANTO.L,2020-09-11 15:37:00,1101.0,1101.5,10144.0,1101.0,1102.5,0.0
ANTO.L,2020-09-11 15:36:00,1101.0,1101.0,10648.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 15:35:00,1100.0,1102.0,5218.0,1100.0,1102.0,0.0
ANTO.L,2020-09-11 15:34:00,1098.5,1098.5,1942.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:33:00,1100.0,1100.1099853515625,2397.0,1100.0,1100.5,0.0
ANTO.L,2020-09-11 15:32:00,1098.1175537109375,1099.0,2402.0,1098.5,1099.0,0.0
ANTO.L,2020-09-11 15:31:00,1099.0,1099.0,1229.0,1100.0,1100.0,0.0
ANTO.L,2020-09-11 15:30:00,1099.5,1100.5,31105.0,1100.0,1102.0,0.0
ANTO.L,2020-09-11 15:29:00,1099.5,1099.5,100.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:28:00,1099.0,1099.5,2131.0,1099.0,1099.5,0.0
ANTO.L,2020-09-11 15:27:00,1099.0,1099.5,567.0,1099.0,1099.5,0.0
ANTO.L,2020-09-11 15:26:00,1099.0,1099.5,4488.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:25:00,1099.5,1100.0,1789.0,1099.5,1100.0,0.0
ANTO.L,2020-09-11 15:24:00,1099.5,1100.0,2837.0,1100.0,1100.0,0.0
ANTO.L,2020-09-11 15:23:00,1099.5,1099.5,2262.0,1099.5,1099.5574951171875,0.0
ANTO.L,2020-09-11 15:22:00,1099.0,1099.0,4763.0,1099.0,1100.5,0.0
ANTO.L,2020-09-11 15:21:00,1098.114990234375,1098.114990234375,20.0,1098.114990234375,1098.114990234375,0.0
ANTO.L,2020-09-11 15:20:00,1098.5,1098.5,1767.0,1099.0,1099.5,0.0
ANTO.L,2020-09-11 15:19:00,1099.0,1099.0,845.0,1099.0,1099.5,0.0
ANTO.L,2020-09-11 15:18:00,1098.5,1099.0,475.0,1098.5,1099.0,0.0
ANTO.L,2020-09-11 15:17:00,1098.5,1099.0,3775.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:16:00,1099.5,1099.5,2338.0,1099.5,1100.0,0.0
ANTO.L,2020-09-11 15:15:00,1097.0,1099.0,1732.0,1097.5,1099.0,0.0
ANTO.L,2020-09-11 15:14:00,1097.0,1097.0,146.0,1097.0,1097.0,0.0
ANTO.L,2020-09-11 15:13:00,1096.0,1096.0,1824.0,1096.5,1097.5,0.0
ANTO.L,2020-09-11 15:12:00,1093.0,1095.5,2236.0,1094.0,1095.5,0.0
ANTO.L,2020-09-11 15:11:00,1093.0,1093.0,4274.0,1094.0,1097.7257080078125,0.0
ANTO.L,2020-09-11 15:10:00,1094.5,1094.5,1189.0,1095.0,1095.5,0.0
ANTO.L,2020-09-11 15:09:00,1095.5,1095.5,5413.0,1097.5,1097.5,0.0
ANTO.L,2020-09-11 15:08:00,1097.883056640625,1098.5,5141.0,1097.883056640625,1099.0,0.0
ANTO.L,2020-09-11 15:07:00,1099.0,1099.0,2178.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:06:00,1100.5,1100.5,1442.0,1101.5,1101.5,0.0
ANTO.L,2020-09-11 15:05:00,1102.0,1102.0,1705.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 15:04:00,1102.5,1102.5,453.0,1103.0,1103.0,0.0
ANTO.L,2020-09-11 15:03:00,1099.5,1099.5,807.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 15:02:00,1099.0,1099.5,1884.0,1099.0,1099.5,0.0
ANTO.L,2020-09-11 15:01:00,1098.5,1099.0,2362.0,1100.0,1100.0,0.0
ANTO.L,2020-09-11 15:00:00,1100.0,1100.0,876.0,1100.5,1100.5,0.0
ANTO.L,2020-09-11 14:59:00,1098.5,1099.0,2683.0,1098.5,1100.0,0.0
ANTO.L,2020-09-11 14:58:00,1098.0,1098.0,1987.0,1098.0,1098.5,0.0
ANTO.L,2020-09-11 14:57:00,1096.5,1098.0,9157.0,1096.5,1098.0,0.0
ANTO.L,2020-09-11 14:56:00,1096.0,1096.0,16335.0,1099.5,1099.5,0.0
ANTO.L,2020-09-11 14:55:00,1100.0,1100.0,8219.0,1101.5,1101.5,0.0
ANTO.L,2020-09-11 14:54:00,1099.5,1101.0,42647.0,1099.5,1101.0,0.0
ANTO.L,2020-09-11 14:53:00,1099.5,1099.5,6359.0,1100.0,1100.0,0.0
ANTO.L,2020-09-11 14:52:00,1100.0,1100.0,20511.0,1102.5,1102.5,0.0
ANTO.L,2020-09-11 14:50:00,1101.0,1102.0,9592.0,1101.5,1102.0,0.0
ANTO.L,2020-09-11 14:49:00,1100.5,1101.5,2788.0,1100.5,1102.0,0.0
ANTO.L,2020-09-11 14:48:00,1100.0,1100.0,4896.0,1100.0,1100.5,0.0
ANTO.L,2020-09-11 14:47:00,1097.0,1100.5,60361.0,1097.0,1100.5,0.0
ANTO.L,2020-09-11 14:46:00,1096.5,1096.5,54095.0,1097.0,1097.0,0.0
ANTO.L,2020-09-11 14:45:00,1095.5,1097.0,27492.0,1096.0,1097.0,0.0
ANTO.L,2020-09-11 14:42:00,1094.5,1096.0,2654.0,1095.0,1096.0,0.0
ANTO.L,2020-09-11 14:41:00,1095.5,1095.5,1088.0,1096.0,1096.0,0.0
ANTO.L,2020-09-11 14:40:00,1094.5,1095.0,5125.0,1094.5,1095.0,0.0
ANTO.L,2020-09-11 14:38:00,1094.0,1094.0,615417.0,1094.0,1094.0,0.0
ANTO.L,2020-09-11 14:37:00,1093.5,1093.5,0.0,1093.5,1093.5,0.0
ANTO.L,2020-09-11 14:36:00,1092.0,1092.5,608324.0,1092.0,1092.5,0.0
ANTO.L,2020-09-11 14:35:00,1092.0,1092.0,0.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 14:33:00,1094.5,1094.5,558.0,1095.0,1095.0,0.0
ANTO.L,2020-09-11 14:32:00,1094.5,1095.5,5096.0,1095.0,1095.5,0.0
ANTO.L,2020-09-11 14:31:00,1095.0,1095.0,11063.0,1095.5,1096.0,0.0
ANTO.L,2020-09-11 14:30:00,1095.0,1095.5,3242.0,1095.5,1095.5,0.0
ANTO.L,2020-09-11 14:29:00,1095.5,1096.0,2834.0,1096.0,1096.0,0.0
ANTO.L,2020-09-11 14:28:00,1096.0,1096.0,240.0,1096.0,1096.0,0.0
ANTO.L,2020-09-11 14:27:00,1094.8900146484375,1095.5,2020.0,1095.0,1095.5,0.0
ANTO.L,2020-09-11 14:26:00,1095.5,1095.5,3968.0,1096.0,1096.0,0.0
ANTO.L,2020-09-11 14:25:00,1096.5,1096.5,1835.0,1097.0,1097.0,0.0
ANTO.L,2020-09-11 14:23:00,1097.0,1097.5,1615.0,1097.5,1097.5,0.0
ANTO.L,2020-09-11 14:22:00,1097.0,1097.5,2246.0,1097.0,1097.5,0.0
ANTO.L,2020-09-11 14:21:00,1096.5,1096.5,1629.0,1096.5,1096.5,0.0
ANTO.L,2020-09-11 14:19:00,1096.5,1096.5,1065.0,1096.5,1096.5,0.0
ANTO.L,2020-09-11 14:18:00,1096.5,1096.5,3859.0,1097.0,1097.0,0.0
ANTO.L,2020-09-11 14:17:00,1097.0,1097.0,4550.0,1097.5,1097.5,0.0
ANTO.L,2020-09-11 14:16:00,1097.0,1098.0,6233.0,1097.0,1098.0,0.0
ANTO.L,2020-09-11 14:15:00,1094.5,1096.0,15282.0,1095.0,1096.0,0.0
ANTO.L,2020-09-11 14:14:00,1094.5,1095.0,12941.0,1094.5,1095.0,0.0
ANTO.L,2020-09-11 14:13:00,1094.0,1094.0,477.0,1094.5,1094.5,0.0
ANTO.L,2020-09-11 14:11:00,1093.0,1093.0,1131.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 14:08:00,1090.0,1092.5,1805.0,1090.0,1092.5,0.0
ANTO.L,2020-09-11 14:07:00,1090.0,1090.0,14718.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 14:06:00,1089.0,1090.0,18937.0,1089.0,1090.0,0.0
ANTO.L,2020-09-11 14:03:00,1088.5,1088.5,2000.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 14:02:00,1088.5,1088.5,1588.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 14:00:00,1089.5,1089.5,1756.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:59:00,1089.0,1089.5,1389.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:58:00,1089.5,1089.5,1604.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:54:00,1089.5,1089.5,253.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:52:00,1089.5,1089.5,403.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:51:00,1089.5,1089.5,137.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:50:00,1088.0,1089.0,1748.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 13:49:00,1088.0,1088.5,3084.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 13:45:00,1089.5,1089.5,9479.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:43:00,1089.5,1089.5,898.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:42:00,1090.0,1090.0,162.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:40:00,1090.5,1090.5,806.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 13:38:00,1090.5,1090.5,1625.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 13:37:00,1090.0,1090.5,1514.0,1090.0,1090.5,0.0
ANTO.L,2020-09-11 13:36:00,1089.0,1089.0,1152.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 13:35:00,1089.5,1089.5,709.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:33:00,1090.0,1090.0,2327.0,1090.0,1090.5,0.0
ANTO.L,2020-09-11 13:32:00,1089.5,1089.5,940.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:31:00,1090.0,1090.0,98.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:30:00,1090.0,1090.0,370.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:29:00,1089.5,1089.5,617.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 13:28:00,1089.5,1089.5,970.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:27:00,1090.5,1090.5,1506.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 13:26:00,1089.5,1090.0,1233.0,1089.5,1090.0,0.0
ANTO.L,2020-09-11 13:23:00,1090.0,1090.0,1107.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 13:22:00,1090.5,1090.5,1324.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 13:21:00,1090.5,1090.5,375.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 13:20:00,1091.0,1091.5,2239.0,1091.0,1092.0,0.0
ANTO.L,2020-09-11 13:19:00,1091.5,1091.5,413.0,1091.5,1091.5,0.0
ANTO.L,2020-09-11 13:18:00,1090.5,1092.0,7246.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 13:17:00,1092.5,1092.5,1313.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 13:16:00,1093.5,1093.5,15687.0,1094.0,1094.5,0.0
ANTO.L,2020-09-11 13:15:00,1093.5,1094.0,26849.0,1093.5,1094.0,0.0
ANTO.L,2020-09-11 13:14:00,1092.0,1092.94384765625,21777.0,1092.5,1093.0,0.0
ANTO.L,2020-09-11 13:13:00,1091.5,1092.5,2985.0,1091.5,1092.5,0.0
ANTO.L,2020-09-11 13:10:00,1092.0,1092.0,368.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 13:09:00,1092.0,1092.5,403.0,1092.0,1092.5,0.0
ANTO.L,2020-09-11 13:08:00,1091.0,1091.5,2152.0,1091.0,1092.0,0.0
ANTO.L,2020-09-11 13:06:00,1091.0,1091.0,254.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 13:05:00,1091.0,1091.0,367.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 13:04:00,1090.5,1090.5,187.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 13:03:00,1090.0,1090.0,3518.0,1091.5,1091.5,0.0
ANTO.L,2020-09-11 13:00:00,1090.5,1092.0,1661.0,1090.5,1092.0,0.0
ANTO.L,2020-09-11 12:58:00,1090.0,1090.0,138.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 12:57:00,1090.5,1090.5,239.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 12:55:00,1091.5,1091.5,299.0,1091.5,1091.5,0.0
ANTO.L,2020-09-11 12:54:00,1091.5,1091.5,551.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 12:53:00,1091.0,1091.0,519.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 12:52:00,1089.5,1090.0,466.0,1089.5,1090.0,0.0
ANTO.L,2020-09-11 12:51:00,1090.5,1090.5,1390.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 12:50:00,1091.5,1091.5,2844.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 12:47:00,1091.5,1092.0,1037.0,1091.5,1092.0,0.0
ANTO.L,2020-09-11 12:46:00,1091.5,1091.5,646.0,1091.5,1091.5,0.0
ANTO.L,2020-09-11 12:45:00,1091.0,1091.5,399.0,1091.0,1091.5,0.0
ANTO.L,2020-09-11 12:44:00,1090.5,1090.5,1025.0,1090.5,1091.0,0.0
ANTO.L,2020-09-11 12:41:00,1087.5,1089.0,4073.0,1087.5,1089.0,0.0
ANTO.L,2020-09-11 12:39:00,1088.0,1088.0,541.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 12:35:00,1086.5,1087.5,2258.0,1086.5,1087.5,0.0
ANTO.L,2020-09-11 12:34:00,1086.0,1086.0,1770.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 12:33:00,1085.0,1085.5,733.0,1085.0,1085.5,0.0
ANTO.L,2020-09-11 12:32:00,1085.0,1085.0,336.0,1085.0,1085.0,0.0
ANTO.L,2020-09-11 12:30:00,1085.5,1085.5,492.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 12:29:00,1085.0,1086.0,986.0,1085.0,1086.0,0.0
ANTO.L,2020-09-11 12:28:00,1085.5,1085.5,1816.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 12:25:00,1085.5,1085.5,324.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 12:23:00,1085.5,1085.5,2096.0,1085.5,1085.5,0.0
ANTO.L,2020-09-11 12:22:00,1086.0,1086.0,380.0,1086.0,1086.0,0.0
ANTO.L,2020-09-11 12:21:00,1086.0,1086.0,2460.0,1087.0,1087.5,0.0
ANTO.L,2020-09-11 12:20:00,1087.0,1087.0,520.0,1087.887451171875,1087.887451171875,0.0
ANTO.L,2020-09-11 12:16:00,1088.0,1088.0,68.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 12:15:00,1088.0,1088.0,593.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 12:14:00,1087.5,1087.5,2007.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 12:13:00,1087.5,1087.5,2940.0,1088.0,1088.5,0.0
ANTO.L,2020-09-11 12:11:00,1088.114990234375,1088.114990234375,450.0,1088.114990234375,1088.114990234375,0.0
ANTO.L,2020-09-11 12:10:00,1088.5,1089.0,1203.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 12:08:00,1087.5,1087.5,739.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 12:06:00,1087.0,1087.0,659.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 12:05:00,1088.5,1088.5,751.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 12:03:00,1089.0,1089.0,848.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 12:02:00,1085.5,1089.0,1288.0,1085.5,1089.0,0.0
ANTO.L,2020-09-11 11:59:00,1087.5,1088.0,1623.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 11:56:00,1088.0,1088.0,1432.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 11:55:00,1087.5,1089.0,2157.0,1087.5,1089.0,0.0
ANTO.L,2020-09-11 11:54:00,1087.5,1088.0,1379.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 11:53:00,1089.5,1089.5,230.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 11:52:00,1090.0,1090.0,430.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 11:50:00,1090.5,1090.5,960.0,1091.0,1091.0,0.0
ANTO.L,2020-09-11 11:49:00,1092.0,1092.0,1359.0,1092.0,1092.5,0.0
ANTO.L,2020-09-11 11:48:00,1091.5,1091.5,1259.0,1091.5,1091.5,0.0
ANTO.L,2020-09-11 11:47:00,1091.5,1091.5,1321.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 11:46:00,1093.5,1093.5,1552.0,1093.5,1093.5,0.0
ANTO.L,2020-09-11 11:45:00,1093.5,1093.5,161.0,1093.5,1093.5,0.0
ANTO.L,2020-09-11 11:44:00,1093.0,1093.0,854.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 11:43:00,1093.5,1093.5,457.0,1093.5,1093.5,0.0
ANTO.L,2020-09-11 11:42:00,1093.0,1093.0,300.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 11:41:00,1093.5,1093.5,1108.0,1094.0,1094.0,0.0
ANTO.L,2020-09-11 11:40:00,1094.0,1094.0,1311.0,1094.0,1094.0,0.0
ANTO.L,2020-09-11 11:39:00,1093.5,1093.5,143.0,1093.5,1093.5,0.0
ANTO.L,2020-09-11 11:37:00,1092.0,1092.5,2817.0,1092.5,1092.5,0.0
ANTO.L,2020-09-11 11:36:00,1093.0,1093.0,471.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 11:35:00,1093.0,1093.0,4104.0,1094.5,1094.5,0.0
ANTO.L,2020-09-11 11:34:00,1095.5,1095.5,1163.0,1095.5,1095.5,0.0
ANTO.L,2020-09-11 11:33:00,1094.5,1095.0,1110.0,1094.5,1095.0,0.0
ANTO.L,2020-09-11 11:32:00,1092.0,1094.5,8544.0,1092.0,1094.5,0.0
ANTO.L,2020-09-11 11:31:00,1092.0,1092.0,18143.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 11:30:00,1092.0,1092.0,51868.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 11:28:00,1092.0,1092.0,19190.0,1092.0,1092.0,0.0
ANTO.L,2020-09-11 11:27:00,1092.0,1092.0,2701.0,1092.5,1092.5,0.0
ANTO.L,2020-09-11 11:25:00,1093.0,1093.0,2527.0,1093.0,1093.0,0.0
ANTO.L,2020-09-11 11:24:00,1092.0,1092.5,2440.0,1092.0,1092.5,0.0
ANTO.L,2020-09-11 11:23:00,1092.1099853515625,1092.1099853515625,1512.0,1092.5,1092.5,0.0
ANTO.L,2020-09-11 11:21:00,1091.0,1092.0,2849.0,1091.0,1093.0,0.0
ANTO.L,2020-09-11 11:16:00,1090.0,1090.0,184.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 11:15:00,1090.0,1090.0,1010.0,1090.5,1090.5,0.0
ANTO.L,2020-09-11 11:14:00,1089.5,1090.0,2889.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 11:13:00,1088.5,1090.5,3097.0,1088.5,1090.5,0.0
ANTO.L,2020-09-11 11:10:00,1089.0,1089.0,464.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 11:09:00,1088.5,1089.0,872.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 11:08:00,1088.5,1088.5,468.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 11:03:00,1088.0,1088.5,1466.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 11:02:00,1089.0,1089.0,2286.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 11:01:00,1089.5,1089.5,300.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 11:00:00,1089.5,1089.5,361.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:58:00,1089.0,1089.0,2323.0,1090.0,1090.0,0.0
ANTO.L,2020-09-11 10:57:00,1088.0,1090.0,11312.0,1088.0,1090.0,0.0
ANTO.L,2020-09-11 10:56:00,1087.5,1087.5,153.0,1087.5,1087.5,0.0
ANTO.L,2020-09-11 10:55:00,1087.5,1087.5,5069.0,1088.0,1088.5,0.0
ANTO.L,2020-09-11 10:53:00,1088.0,1088.0,1438.0,1088.0,1088.0,0.0
ANTO.L,2020-09-11 10:51:00,1088.0,1088.5,2568.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 10:50:00,1088.5,1089.5,6954.0,1088.5,1089.5,0.0
ANTO.L,2020-09-11 10:49:00,1088.5,1088.5,4474.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:48:00,1089.5,1089.5,100.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:47:00,1089.5,1089.5,477.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:46:00,1089.4449462890625,1089.5,660.0,1089.4449462890625,1089.5,0.0
ANTO.L,2020-09-11 10:45:00,1089.5,1089.5,360.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:43:00,1089.0,1089.5,958.0,1089.0,1090.0,0.0
ANTO.L,2020-09-11 10:42:00,1089.0,1089.0,300.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 10:41:00,1088.5,1089.0,930.0,1088.5,1089.0,0.0
ANTO.L,2020-09-11 10:40:00,1088.5,1088.5,535.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 10:39:00,1089.0,1089.0,34.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 10:38:00,1089.0,1089.0,1304.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:36:00,1089.5,1089.5,775.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:35:00,1089.0,1089.0,559.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 10:34:00,1088.5,1088.5,520.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 10:32:00,1088.0,1088.0,1997.0,1088.5,1088.5,0.0
ANTO.L,2020-09-11 10:31:00,1089.0,1089.0,3160.0,1089.5,1089.5,0.0
ANTO.L,2020-09-11 10:30:00,1089.5,1090.0,2981.0,1089.5,1090.0,0.0
ANTO.L,2020-09-11 10:29:00,1089.0,1089.0,370.0,1089.0,1089.0,0.0
ANTO.L,2020-09-11 10:26:00,1088.0,1088.6099853515625,2078.0,1088.0,1089.0,0.0
ANTO.L,2020-09-11 10:25:00,1088.0,1088.44384765625,209.0,1088.0,1088.44384765625,0.0
